Date,Open,High,Low,Close,Adj Close,Volume
2020-06-30,43.959999084472656,44.209999084472656,43.54999923706055,44.060001373291016,43.872047424316406,1861900
2020-07-01,44.08000183105469,45.95000076293945,44.08000183105469,44.95000076293945,44.75825119018555,1920400
2020-07-02,45.470001220703125,45.720001220703125,44.040000915527344,44.18000030517578,43.99153518676758,1170500
2020-07-06,44.779998779296875,45.119998931884766,44.310001373291016,44.63999938964844,44.44956970214844,1039400
2020-07-07,44.25,44.27000045776367,43.189998626708984,43.369998931884766,43.18498611450195,1457600
2020-07-08,43.25,43.25,41.40999984741211,42.0,41.82083511352539,1513200
2020-07-09,41.650001525878906,41.83000183105469,40.150001525878906,41.27000045776367,41.09394836425781,1666500
2020-07-10,41.380001068115234,42.029998779296875,41.060001373291016,41.97999954223633,41.80091857910156,1118300
2020-07-13,42.43000030517578,42.900001525878906,41.65999984741211,41.79999923706055,41.62168502807617,1441500
2020-07-14,41.91999816894531,42.689998626708984,41.599998474121094,42.650001525878906,42.46806335449219,1780300
2020-07-15,43.5,45.75,43.4900016784668,45.15999984741211,44.96735382080078,1903200
2020-07-16,44.7599983215332,44.7599983215332,44.060001373291016,44.33000183105469,44.14089584350586,1006500
2020-07-17,44.43000030517578,44.95000076293945,44.08000183105469,44.77000045776367,44.579017639160156,861900
2020-07-20,44.689998626708984,45.119998931884766,43.33000183105469,43.47999954223633,43.29452133178711,1150800
2020-07-21,43.56999969482422,44.5,43.27000045776367,43.84000015258789,43.652984619140625,1377100
2020-07-22,43.970001220703125,44.59000015258789,43.65999984741211,44.06999969482422,43.88200378417969,1135500
2020-07-23,43.959999084472656,44.459999084472656,43.58000183105469,43.97999954223633,43.792388916015625,1188500
2020-07-24,44.119998931884766,44.119998931884766,42.97999954223633,43.2400016784668,43.055545806884766,1238500
2020-07-27,43.130001068115234,43.529998779296875,42.470001220703125,43.45000076293945,43.2646484375,1009700
2020-07-28,43.470001220703125,43.869998931884766,43.380001068115234,43.5,43.31443405151367,1297800
2020-07-29,43.59000015258789,45.33000183105469,43.25,44.790000915527344,44.598934173583984,983000
2020-07-30,44.060001373291016,45.29999923706055,43.79999923706055,45.2400016784668,45.04701614379883,2120200
2020-07-31,44.91999816894531,45.34000015258789,43.970001220703125,44.599998474121094,44.40974426269531,1332000
2020-08-03,44.709999084472656,45.099998474121094,44.36000061035156,44.68000030517578,44.489402770996094,1110700
2020-08-04,44.66999816894531,47.4900016784668,44.5,46.689998626708984,46.49082565307617,2839800
2020-08-05,47.279998779296875,47.36000061035156,46.220001220703125,46.849998474121094,46.650142669677734,2169900
2020-08-06,44.439998626708984,44.9900016784668,42.31999969482422,43.2599983215332,43.07545852661133,5080700
2020-08-07,43.41999816894531,45.36000061035156,43.349998474121094,45.36000061035156,45.166500091552734,2843500
2020-08-10,45.45000076293945,45.689998626708984,44.68000030517578,45.400001525878906,45.20633316040039,1574400
2020-08-11,45.709999084472656,46.63999938964844,45.22999954223633,45.810001373291016,45.61458206176758,1898300
2020-08-12,46.119998931884766,46.290000915527344,44.86000061035156,44.959999084472656,44.76820755004883,1460900
2020-08-13,44.959999084472656,44.959999084472656,44.08000183105469,44.529998779296875,44.34004211425781,1768200
2020-08-14,44.540000915527344,44.939998626708984,44.09000015258789,44.52000045776367,44.33008575439453,1051800
2020-08-17,44.58000183105469,44.58000183105469,43.31999969482422,43.68000030517578,43.49366760253906,1613900
2020-08-18,43.650001525878906,43.790000915527344,43.16999816894531,43.2400016784668,43.055545806884766,1388700
2020-08-19,43.29999923706055,43.52000045776367,42.380001068115234,42.52000045776367,42.338619232177734,1581500
2020-08-20,42.2599983215332,42.630001068115234,41.650001525878906,42.0,41.82083511352539,1303700
2020-08-21,41.849998474121094,42.709999084472656,41.599998474121094,42.599998474121094,42.41827392578125,4204700
2020-08-24,43.2599983215332,44.09000015258789,42.97999954223633,43.45000076293945,43.2646484375,1588500
2020-08-25,43.5099983215332,43.90999984741211,43.4900016784668,43.689998626708984,43.503623962402344,1216300
2020-08-26,43.689998626708984,43.810001373291016,43.040000915527344,43.529998779296875,43.34430694580078,963100
2020-08-27,43.77000045776367,44.869998931884766,43.599998474121094,44.72999954223633,44.539188385009766,1719500
2020-08-28,44.65999984741211,45.470001220703125,44.31999969482422,45.31999969482422,45.126670837402344,1082400
2020-08-31,45.310001373291016,45.310001373291016,44.61000061035156,44.869998931884766,44.6785888671875,1646900
2020-09-01,44.849998474121094,44.869998931884766,44.2400016784668,44.849998474121094,44.65867233276367,1221700
2020-09-02,44.72999954223633,45.93000030517578,44.209999084472656,45.72999954223633,45.53491973876953,1759700
2020-09-03,45.95000076293945,46.369998931884766,44.22999954223633,44.560001373291016,44.36991500854492,1379900
2020-09-04,44.91999816894531,45.400001525878906,43.939998626708984,44.7599983215332,44.56905746459961,1214900
2020-09-08,44.630001068115234,44.630001068115234,43.38999938964844,43.66999816894531,43.483707427978516,930400
2020-09-09,43.90999984741211,44.38999938964844,43.4900016784668,44.22999954223633,44.04132080078125,994700
2020-09-10,44.34000015258789,45.0,43.709999084472656,43.720001220703125,43.53349685668945,927700
2020-09-11,43.97999954223633,44.31999969482422,43.77000045776367,44.15999984741211,43.971622467041016,1287000
2020-09-14,44.529998779296875,46.0,44.45000076293945,45.900001525878906,45.70419692993164,1176200
2020-09-15,46.0,46.540000915527344,45.66999816894531,46.36000061035156,46.162235260009766,1213400
2020-09-16,46.72999954223633,47.97999954223633,46.279998779296875,47.38999938964844,47.18783950805664,2119600
2020-09-17,47.02000045776367,47.900001525878906,46.2599983215332,47.720001220703125,47.51643753051758,1575700
2020-09-18,47.869998931884766,48.11000061035156,46.220001220703125,46.33000183105469,46.132362365722656,2139500
2020-09-21,45.5,45.54999923706055,43.810001373291016,44.709999084472656,44.51927185058594,1431700
2020-09-22,44.689998626708984,44.9900016784668,44.09000015258789,44.58000183105469,44.38983154296875,999200
2020-09-23,44.599998474121094,44.83000183105469,42.650001525878906,42.72999954223633,42.54772186279297,1388700
2020-09-24,42.540000915527344,43.220001220703125,41.52000045776367,42.650001525878906,42.56768035888672,970300
2020-09-25,42.5,43.56999969482422,42.209999084472656,43.369998931884766,43.28628921508789,956800
2020-09-28,43.779998779296875,44.279998779296875,43.20000076293945,43.310001373291016,43.22640609741211,1289000
2020-09-29,43.400001525878906,43.66999816894531,42.7400016784668,42.75,42.66748809814453,1042800
2020-09-30,42.7599983215332,44.150001525878906,42.5,43.72999954223633,43.64559555053711,1159900
2020-10-01,44.0,44.599998474121094,42.7400016784668,43.5099983215332,43.42601776123047,671400
2020-10-02,42.790000915527344,44.119998931884766,42.66999816894531,43.65999984741211,43.57572937011719,654200
2020-10-05,43.939998626708984,44.91999816894531,43.939998626708984,44.810001373291016,44.723514556884766,507000
2020-10-06,44.90999984741211,45.279998779296875,43.959999084472656,44.11000061035156,44.024864196777344,590100
2020-10-07,44.810001373291016,45.18000030517578,44.22999954223633,45.04999923706055,44.96304702758789,557800
2020-10-08,45.310001373291016,46.150001525878906,44.779998779296875,46.060001373291016,45.971099853515625,616400
2020-10-09,46.29999923706055,46.349998474121094,45.36000061035156,45.5,45.41217803955078,935900
2020-10-12,45.720001220703125,46.20000076293945,45.349998474121094,46.0,45.91121292114258,582300
2020-10-13,45.7400016784668,45.869998931884766,44.959999084472656,44.97999954223633,44.893184661865234,600500
2020-10-14,45.02000045776367,45.9900016784668,45.02000045776367,45.599998474121094,45.511985778808594,626900
2020-10-15,45.0,45.529998779296875,44.91999816894531,45.400001525878906,45.312374114990234,657300
2020-10-16,45.56999969482422,46.150001525878906,45.029998779296875,45.68000030517578,45.59183120727539,830000
2020-10-19,45.880001068115234,45.880001068115234,44.400001525878906,44.599998474121094,44.513916015625,512300
2020-10-20,45.11000061035156,45.209999084472656,44.65999984741211,44.709999084472656,44.62370300292969,679200
2020-10-21,44.709999084472656,46.54999923706055,44.66999816894531,45.66999816894531,45.58184814453125,910100
2020-10-22,47.0,50.439998626708984,46.880001068115234,48.34000015258789,48.24669647216797,2429700
2020-10-23,48.650001525878906,49.58000183105469,48.18000030517578,49.150001525878906,49.055137634277344,1633900
2020-10-26,48.70000076293945,48.7599983215332,47.310001373291016,47.61000061035156,47.51810836791992,1241300
2020-10-27,47.66999816894531,48.119998931884766,47.029998779296875,47.540000915527344,47.4482421875,1453800
2020-10-28,46.63999938964844,46.7599983215332,44.7599983215332,44.84000015258789,44.75345230102539,937400
2020-10-29,44.70000076293945,45.119998931884766,43.95000076293945,44.79999923706055,44.713531494140625,1010800
2020-10-30,45.08000183105469,47.25,44.939998626708984,47.189998626708984,47.098915100097656,1720100
2020-11-02,47.560001373291016,48.959999084472656,46.54999923706055,47.70000076293945,47.607933044433594,1448900
2020-11-03,48.029998779296875,48.88999938964844,47.68000030517578,47.77000045776367,47.677799224853516,717800
2020-11-04,48.0099983215332,49.220001220703125,47.349998474121094,48.11000061035156,48.01714324951172,1709500
2020-11-05,45.16999816894531,47.33000183105469,44.52000045776367,46.61000061035156,46.52003860473633,3004000
2020-11-06,46.65999984741211,46.7599983215332,45.439998626708984,45.7400016784668,45.65171813964844,853500
2020-11-09,48.65999984741211,54.9900016784668,48.59000015258789,51.400001525878906,51.3007926940918,2404600
2020-11-10,51.470001220703125,53.2599983215332,51.130001068115234,52.959999084472656,52.85778045654297,1821100
2020-11-11,52.91999816894531,53.119998931884766,49.59000015258789,49.849998474121094,49.753780364990234,1408400
2020-11-12,49.83000183105469,50.150001525878906,48.58000183105469,49.04999923706055,48.955326080322266,982200
2020-11-13,49.560001373291016,51.959999084472656,49.18000030517578,51.36000061035156,51.260868072509766,2263600
2020-11-16,52.77000045776367,53.40999984741211,49.220001220703125,49.68000030517578,49.584110260009766,1240800
2020-11-17,47.72999954223633,48.959999084472656,46.97999954223633,48.900001525878906,48.80561828613281,1139400
2020-11-18,49.130001068115234,49.869998931884766,48.369998931884766,48.90999984741211,48.81559753417969,1274500
