Date,Open,High,Low,Close,Adj Close,Volume
2020-06-30,120.16000366210938,123.44999694824219,119.27999877929688,122.5199966430664,122.5199966430664,564900
2020-07-01,122.80999755859375,124.11000061035156,121.31999969482422,121.5199966430664,121.5199966430664,692300
2020-07-02,123.2699966430664,124.66999816894531,122.18000030517578,122.38999938964844,122.38999938964844,507500
2020-07-06,124.70999908447266,125.61000061035156,121.97000122070312,122.56999969482422,122.56999969482422,424600
2020-07-07,121.43000030517578,122.75,119.95999908447266,120.19000244140625,120.19000244140625,473900
2020-07-08,120.9800033569336,121.38999938964844,119.0199966430664,119.62000274658203,119.62000274658203,488000
2020-07-09,119.16000366210938,119.97000122070312,117.06999969482422,118.48999786376953,118.48999786376953,510400
2020-07-10,118.44000244140625,118.97000122070312,117.16000366210938,118.91999816894531,118.91999816894531,297900
2020-07-13,119.33999633789062,122.30999755859375,118.83999633789062,119.25,119.25,410300
2020-07-14,119.12999725341797,121.7699966430664,118.01000213623047,121.7300033569336,121.7300033569336,385000
2020-07-15,123.8499984741211,126.88999938964844,123.4000015258789,126.16999816894531,126.16999816894531,515000
2020-07-16,125.83999633789062,127.52999877929688,124.94999694824219,126.05000305175781,126.05000305175781,610900
2020-07-17,127.0199966430664,129.8699951171875,126.18000030517578,129.41000366210938,129.41000366210938,380700
2020-07-20,128.77999877929688,130.5500030517578,128.14999389648438,129.6999969482422,129.6999969482422,652700
2020-07-21,129.97999572753906,131.08999633789062,128.16000366210938,128.58999633789062,128.58999633789062,360500
2020-07-22,128.36000061035156,131.0800018310547,128.36000061035156,129.67999267578125,129.67999267578125,431200
2020-07-23,129.60000610351562,130.35000610351562,128.35000610351562,129.1699981689453,129.1699981689453,427300
2020-07-24,129.25,129.25,125.80999755859375,127.16000366210938,127.16000366210938,423700
2020-07-27,127.58000183105469,133.77999877929688,127.02999877929688,133.0500030517578,133.0500030517578,800300
2020-07-28,131.6699981689453,133.3699951171875,130.0399932861328,131.80999755859375,131.80999755859375,857100
2020-07-29,132.5399932861328,138.80999755859375,132.3000030517578,136.5500030517578,136.5500030517578,1174700
2020-07-30,134.6199951171875,138.69000244140625,134.5,138.32000732421875,138.32000732421875,1127300
2020-07-31,137.9199981689453,142.85000610351562,136.1199951171875,142.72000122070312,142.72000122070312,1290700
2020-08-03,174.74000549316406,175.57000732421875,173.1999969482422,174.1699981689453,174.1699981689453,12032400
2020-08-04,173.63999938964844,176.19000244140625,173.60000610351562,174.5,174.5,3545000
2020-08-05,174.69000244140625,175.27000427246094,173.5,173.50999450683594,173.50999450683594,2597500
2020-08-06,173.50999450683594,173.85000610351562,173.00999450683594,173.08999633789062,173.08999633789062,3033800
2020-08-07,173.0500030517578,173.82000732421875,172.9499969482422,173.82000732421875,173.82000732421875,1909200
2020-08-10,173.41000366210938,173.99000549316406,173.1999969482422,173.3300018310547,173.3300018310547,1644500
2020-08-11,173.22999572753906,173.69000244140625,173.22999572753906,173.2899932861328,173.2899932861328,2374000
2020-08-12,173.72999572753906,174.2899932861328,173.25,173.4199981689453,173.4199981689453,1434300
2020-08-13,173.4199981689453,173.60000610351562,173.10000610351562,173.25,173.25,2638000
2020-08-14,173.14999389648438,173.4499969482422,173.11000061035156,173.14999389648438,173.14999389648438,2132200
2020-08-17,173.1999969482422,173.5,173.0,173.11000061035156,173.11000061035156,1861500
2020-08-18,173.35000610351562,173.35000610351562,172.9499969482422,173.0800018310547,173.0800018310547,1896300
2020-08-19,173.02000427246094,173.32000732421875,172.60000610351562,172.97000122070312,172.97000122070312,1150600
2020-08-20,172.85000610351562,173.11000061035156,172.75,172.75,172.75,1773500
2020-08-21,172.9600067138672,173.0399932861328,172.4499969482422,172.5,172.5,1788000
2020-08-24,172.75,173.0,172.6300048828125,172.74000549316406,172.74000549316406,919000
2020-08-25,172.82000732421875,172.89999389648438,172.5,172.58999633789062,172.58999633789062,1181400
2020-08-26,172.39999389648438,172.60000610351562,172.25,172.25,172.25,2144100
2020-08-27,172.22999572753906,172.47999572753906,172.0399932861328,172.14999389648438,172.14999389648438,1731400
2020-08-28,172.39999389648438,172.8300018310547,172.1699981689453,172.75,172.75,1040100
2020-08-31,173.11000061035156,173.99000549316406,173.0,173.6699981689453,173.6699981689453,1850600
2020-09-01,173.25,173.85000610351562,173.25,173.8000030517578,173.8000030517578,1294900
2020-09-02,173.69000244140625,174.97000122070312,173.60000610351562,174.66000366210938,174.66000366210938,1240200
2020-09-03,174.5,174.89999389648438,173.88999938964844,174.3800048828125,174.3800048828125,1964300
2020-09-04,174.50999450683594,174.6300048828125,173.5,173.85000610351562,173.85000610351562,2070500
2020-09-08,173.9499969482422,174.17999267578125,173.27999877929688,173.30999755859375,173.30999755859375,2419600
2020-09-09,173.57000732421875,173.6300048828125,173.08999633789062,173.1999969482422,173.1999969482422,1376900
2020-09-10,173.33999633789062,173.60000610351562,172.88999938964844,172.9600067138672,172.9600067138672,1567000
2020-09-11,173.07000732421875,173.5399932861328,173.0399932861328,173.3300018310547,173.3300018310547,1157300
2020-09-14,173.47999572753906,173.64999389648438,173.14999389648438,173.14999389648438,173.14999389648438,1228700
2020-09-15,173.35000610351562,173.57000732421875,173.1699981689453,173.1699981689453,173.1699981689453,1156100
2020-09-16,173.39999389648438,173.5399932861328,173.25,173.27999877929688,173.27999877929688,1329400
2020-09-17,173.02000427246094,173.5399932861328,172.7100067138672,173.5,173.5,1612500
2020-09-18,173.1999969482422,173.6300048828125,172.6199951171875,172.86000061035156,172.86000061035156,2341900
2020-09-21,172.69000244140625,172.99000549316406,172.00999450683594,172.74000549316406,172.74000549316406,1464900
2020-09-22,172.50999450683594,172.7100067138672,172.24000549316406,172.5,172.5,853700
2020-09-23,172.4199981689453,172.8000030517578,171.75,171.80999755859375,171.80999755859375,1963000
2020-09-24,171.86000061035156,172.5,171.7899932861328,171.86000061035156,171.86000061035156,1325800
2020-09-25,171.89999389648438,172.16000366210938,171.82000732421875,171.99000549316406,171.99000549316406,750100
2020-09-28,172.17999267578125,172.24000549316406,171.77000427246094,171.9499969482422,171.9499969482422,836900
2020-09-29,172.25,172.25,171.75,172.0,172.0,783500
2020-09-30,172.1300048828125,172.2100067138672,171.89999389648438,172.0,172.0,1584200
2020-10-01,172.0,172.64999389648438,170.9499969482422,171.6300048828125,171.6300048828125,2108900
2020-10-02,171.2100067138672,172.10000610351562,171.2100067138672,171.92999267578125,171.92999267578125,1315000
2020-10-05,172.2899932861328,172.2899932861328,171.75,171.83999633789062,171.83999633789062,1384700
2020-10-06,171.9499969482422,172.05999755859375,171.5,171.67999267578125,171.67999267578125,1276100
2020-10-07,171.91000366210938,172.00999450683594,171.86000061035156,171.9499969482422,171.9499969482422,904200
2020-10-08,171.99000549316406,172.02999877929688,171.6300048828125,171.8300018310547,171.8300018310547,1117200
2020-10-09,171.97999572753906,171.97999572753906,171.75999450683594,171.89999389648438,171.89999389648438,884200
2020-10-12,171.6699981689453,172.0,171.6699981689453,171.8800048828125,171.8800048828125,1530200
2020-10-13,171.97000122070312,172.08999633789062,171.8300018310547,172.02999877929688,172.02999877929688,1115000
2020-10-14,172.19000244140625,172.24000549316406,171.91000366210938,172.0,172.0,1146600
2020-10-15,171.9199981689453,172.16000366210938,171.74000549316406,172.0,172.0,664100
2020-10-16,172.1999969482422,172.32000732421875,171.9499969482422,171.9600067138672,171.9600067138672,878000
2020-10-19,172.0500030517578,172.05999755859375,171.5,171.50999450683594,171.50999450683594,1180600
2020-10-20,171.8000030517578,172.11000061035156,171.6699981689453,171.8000030517578,171.8000030517578,828400
2020-10-21,171.92999267578125,172.07000732421875,171.72000122070312,171.86000061035156,171.86000061035156,739100
2020-10-22,172.0,172.10000610351562,171.52000427246094,171.72999572753906,171.72999572753906,760300
2020-10-23,173.2899932861328,173.5,172.35000610351562,172.55999755859375,172.55999755859375,1687800
2020-10-26,172.49000549316406,173.0800018310547,172.25999450683594,172.4600067138672,172.4600067138672,964900
2020-10-27,172.36000061035156,173.0800018310547,172.3000030517578,172.9600067138672,172.9600067138672,850600
2020-10-28,172.5800018310547,172.97999572753906,172.14999389648438,172.41000366210938,172.41000366210938,1379000
2020-10-29,172.5,172.85000610351562,172.1199951171875,172.27999877929688,172.27999877929688,857900
2020-10-30,172.35000610351562,172.8000030517578,172.17999267578125,172.8000030517578,172.8000030517578,568700
2020-11-02,172.77999877929688,173.11000061035156,172.42999267578125,172.5399932861328,172.5399932861328,776400
2020-11-03,172.8000030517578,172.97999572753906,172.52999877929688,172.8699951171875,172.8699951171875,712700
2020-11-04,173.0500030517578,173.72999572753906,172.8699951171875,173.3800048828125,173.3800048828125,760600
2020-11-05,173.5,174.0399932861328,173.3800048828125,173.3800048828125,173.3800048828125,545300
2020-11-06,173.5,173.89999389648438,173.3300018310547,173.72000122070312,173.72000122070312,668400
2020-11-09,174.30999755859375,174.60000610351562,172.92999267578125,172.97999572753906,172.97999572753906,1138900
2020-11-10,173.25999450683594,173.5500030517578,173.1699981689453,173.3000030517578,173.3000030517578,1026900
2020-11-11,173.30999755859375,173.6699981689453,173.3000030517578,173.42999267578125,173.42999267578125,934800
2020-11-12,173.5500030517578,173.6699981689453,173.4199981689453,173.5,173.5,803500
2020-11-13,173.50999450683594,173.86000061035156,173.49000549316406,173.83999633789062,173.83999633789062,991000
2020-11-16,173.97999572753906,173.97999572753906,173.5500030517578,173.6999969482422,173.6999969482422,631200
2020-11-17,173.75,173.75,173.50999450683594,173.6199951171875,173.6199951171875,744000
2020-11-18,173.6199951171875,173.69000244140625,173.17999267578125,173.25999450683594,173.25999450683594,1046900
2020-11-19,173.39999389648438,173.72000122070312,173.39999389648438,173.67999267578125,173.67999267578125,581500
2020-11-20,173.64999389648438,173.66000366210938,173.3300018310547,173.50999450683594,173.50999450683594,746700
2020-11-23,173.66000366210938,173.6699981689453,173.4600067138672,173.5,173.5,630700
2020-11-24,174.25,174.27000427246094,174.0,174.1199951171875,174.1199951171875,1729300
2020-11-25,174.10000610351562,174.22999572753906,174.05999755859375,174.11000061035156,174.11000061035156,854400
2020-11-27,174.1199951171875,174.1699981689453,173.89999389648438,173.89999389648438,173.89999389648438,557200
2020-11-30,174.1300048828125,174.22000122070312,173.77000427246094,173.97999572753906,173.97999572753906,1359800
2020-12-01,174.08999633789062,174.5,174.02000427246094,174.19000244140625,174.19000244140625,1345000
2020-12-02,174.25,174.4499969482422,174.25,174.25999450683594,174.25999450683594,472500
2020-12-03,174.25,174.47999572753906,174.2100067138672,174.41000366210938,174.41000366210938,547700
2020-12-04,174.36000061035156,174.67999267578125,174.27000427246094,174.66000366210938,174.66000366210938,587300
2020-12-07,174.38999938964844,174.67999267578125,174.1699981689453,174.67999267578125,174.67999267578125,783400
2020-12-08,174.38999938964844,174.69000244140625,174.36000061035156,174.61000061035156,174.61000061035156,599000
2020-12-09,174.61000061035156,174.69000244140625,174.42999267578125,174.63999938964844,174.63999938964844,388100
2020-12-10,174.75,175.22000122070312,174.47000122070312,174.8800048828125,174.8800048828125,657500
2020-12-11,174.83999633789062,174.89999389648438,174.5,174.5800018310547,174.5800018310547,668100
2020-12-14,174.66000366210938,175.0500030517578,174.02000427246094,174.1300048828125,174.1300048828125,1049100
2020-12-15,174.47000122070312,174.9600067138672,174.19000244140625,174.8300018310547,174.8300018310547,729100
2020-12-16,174.74000549316406,174.75,174.3800048828125,174.47999572753906,174.47999572753906,922100
2020-12-17,174.52000427246094,174.80999755859375,174.32000732421875,174.41000366210938,174.41000366210938,663600
2020-12-18,174.63999938964844,174.85000610351562,174.3300018310547,174.8000030517578,174.8000030517578,981600
2020-12-21,174.52999877929688,174.66000366210938,174.22000122070312,174.61000061035156,174.61000061035156,679000
2020-12-22,174.41000366210938,174.60000610351562,174.2899932861328,174.52000427246094,174.52000427246094,910400
2020-12-23,174.60000610351562,174.8800048828125,174.5500030517578,174.72999572753906,174.72999572753906,447300
2020-12-24,174.72999572753906,175.0,174.6999969482422,174.77000427246094,174.77000427246094,133100
2020-12-28,174.8800048828125,174.94000244140625,174.75,174.75,174.75,369500
2020-12-29,174.86000061035156,174.97999572753906,174.75,174.9600067138672,174.9600067138672,399000
2020-12-30,175.0,175.32000732421875,174.72999572753906,174.72999572753906,174.72999572753906,579500
2020-12-31,174.97999572753906,175.1199951171875,174.77000427246094,175.00999450683594,175.00999450683594,551400
2021-01-04,175.27000427246094,175.63999938964844,174.83999633789062,175.1300048828125,175.1300048828125,1475300
2021-01-05,175.10000610351562,175.5,174.9499969482422,175.44000244140625,175.44000244140625,999900
2021-01-06,175.10000610351562,175.52999877929688,175.10000610351562,175.49000549316406,175.49000549316406,718800
2021-01-07,175.38999938964844,175.7899932861328,175.38999938964844,175.77999877929688,175.77999877929688,894700
2021-01-08,175.69000244140625,175.89999389648438,175.5,175.6999969482422,175.6999969482422,765200
2021-01-11,175.6999969482422,175.77000427246094,175.5399932861328,175.75,175.75,694200
2021-01-12,175.55999755859375,175.8000030517578,175.30999755859375,175.67999267578125,175.67999267578125,679400
2021-01-13,175.61000061035156,175.6999969482422,175.27999877929688,175.47999572753906,175.47999572753906,883100
2021-01-14,175.5500030517578,175.60000610351562,175.14999389648438,175.27000427246094,175.27000427246094,496200
2021-01-15,175.27000427246094,175.75,175.25,175.47000122070312,175.47000122070312,678600
2021-01-19,175.64999389648438,175.77000427246094,175.47000122070312,175.75,175.75,541600
2021-01-20,175.72999572753906,175.94000244140625,175.64999389648438,175.86000061035156,175.86000061035156,514300
2021-01-21,175.6999969482422,175.9199981689453,175.60000610351562,175.60000610351562,175.60000610351562,670700
2021-01-22,175.64999389648438,175.7100067138672,175.47000122070312,175.47000122070312,175.47000122070312,665300
2021-01-25,175.5,175.60000610351562,175.25,175.3300018310547,175.3300018310547,577900
2021-01-26,175.32000732421875,175.4499969482422,175.07000732421875,175.35000610351562,175.35000610351562,552000
2021-01-27,175.1199951171875,175.35000610351562,174.64999389648438,175.14999389648438,175.14999389648438,1765400
2021-01-28,175.1999969482422,175.85000610351562,175.1199951171875,175.38999938964844,175.38999938964844,608300
2021-01-29,175.14999389648438,175.7100067138672,175.0,175.57000732421875,175.57000732421875,1042000
2021-02-01,175.83999633789062,176.38999938964844,175.57000732421875,176.08999633789062,176.08999633789062,832800
2021-02-02,176.24000549316406,176.35000610351562,176.00999450683594,176.02000427246094,176.02000427246094,495800
2021-02-03,176.02999877929688,176.1999969482422,175.75999450683594,175.75999450683594,175.75999450683594,771300
2021-02-04,175.89999389648438,176.32000732421875,175.85000610351562,176.07000732421875,176.07000732421875,663100
2021-02-05,176.4199981689453,176.4199981689453,176.07000732421875,176.39999389648438,176.39999389648438,383200
2021-02-08,176.3800048828125,176.44000244140625,176.1999969482422,176.36000061035156,176.36000061035156,383100
2021-02-09,176.30999755859375,176.42999267578125,176.19000244140625,176.2100067138672,176.2100067138672,215400
2021-02-10,176.36000061035156,176.41000366210938,176.05999755859375,176.2100067138672,176.2100067138672,430400
2021-02-11,176.32000732421875,176.3300018310547,175.9499969482422,176.08999633789062,176.08999633789062,984000
2021-02-12,176.32000732421875,176.35000610351562,176.00999450683594,176.1199951171875,176.1199951171875,322600
2021-02-16,176.5,176.5,176.0800018310547,176.14999389648438,176.14999389648438,701800
2021-02-17,176.0500030517578,176.3800048828125,176.00999450683594,176.17999267578125,176.17999267578125,403600
2021-02-18,176.27999877929688,176.3000030517578,175.9499969482422,176.14999389648438,176.14999389648438,790700
2021-02-19,176.3000030517578,176.35000610351562,176.22000122070312,176.35000610351562,176.35000610351562,793400
2021-02-22,176.14999389648438,176.35000610351562,175.89999389648438,176.02999877929688,176.02999877929688,771300
2021-02-23,176.19000244140625,176.1999969482422,175.72000122070312,175.72999572753906,175.72999572753906,693300
2021-02-24,175.75,175.91000366210938,175.7100067138672,175.8000030517578,175.8000030517578,618800
